,org_pin,dst_pin,po_del,len,wid,dep,vol_wt,act_wt,obj_cost,service,period,price,gstPer,basePrice,gst,charge_wt,min_price,eddDays,org_state,org_lat,org_long,org_hasMetroCity,org_isSpecialDest,org_po_del,dst_state,dst_lat,dst_long,dst_hasMetroCity,dst_isSpecialDest,dst_po_del
4808,743263,205301,0,17.7,10.1,10.1,361,28,22000,STD EXP-A,7 - 8 Day/s,190,18,190,29,362,190,8,WESTBENGAL,22.8440278,88.6651396,1,0,True,UTTARPRADESH,24.546546,78.598899,0,0,False
4809,743263,205301,0,17.7,10.1,10.1,361,29,7939,STD EXP-A,7 - 8 Day/s,190,18,190,29,362,190,8,WESTBENGAL,22.8440278,88.6651396,1,0,True,UTTARPRADESH,24.546546,78.598899,0,0,False
4810,743263,205301,0,17.7,10.1,10.1,361,30,23604,STD EXP-A,7 - 8 Day/s,190,18,190,29,362,190,8,WESTBENGAL,22.8440278,88.6651396,1,0,True,UTTARPRADESH,24.546546,78.598899,0,0,False
4811,224149,623608,0,41.7,35.9,36.9,11048,8061,8514,GROUND EXPRESS,7 - 8 Day/s,1500,18,1500,229,11630,1500,8,UTTARPRADESH,26.309333,82.754941,0,0,True,TAMILNADU,9.575,78.475,1,0,False
4812,224149,623608,0,41.7,35.9,36.9,11048,9790,9152,GROUND EXPRESS,7 - 8 Day/s,1500,18,1500,229,11630,1500,8,UTTARPRADESH,26.309333,82.754941,0,0,True,TAMILNADU,9.575,78.475,1,0,False
4813,828202,623608,0,33.7,32.2,18.0,3900,2568,17453,STD EXP-A,6 - 7 Day/s,1055,18,1055,161,3907,1055,7,JHARKHAND,23.7956631,86.4303759,0,0,False,TAMILNADU,9.575,78.475,1,0,False
4814,606906,623608,1,27.7,20.9,22.5,2605,1933,11781,GROUND EXPRESS,2 - 3 Day/s,195,18,195,30,2743,195,3,TAMILNADU,12.4636,79.0206,1,0,True,TAMILNADU,9.575,78.475,1,0,False
4815,623608,224149,0,41.7,35.9,36.9,11048,8061,8514,GROUND EXPRESS,8 - 9 Day/s,1500,18,1500,229,11630,1500,9,TAMILNADU,9.575,78.475,1,0,False,UTTARPRADESH,26.309333,82.754941,0,0,True
4816,623608,224149,0,41.7,35.9,36.9,11048,9790,9152,GROUND EXPRESS,8 - 9 Day/s,1500,18,1500,229,11630,1500,9,TAMILNADU,9.575,78.475,1,0,False,UTTARPRADESH,26.309333,82.754941,0,0,True
4817,623608,828202,0,33.7,32.2,18.0,3900,2568,17453,STD EXP-A,5 - 6 Day/s,1055,18,1055,161,3907,1055,6,TAMILNADU,9.575,78.475,1,0,False,JHARKHAND,23.7956631,86.4303759,0,0,False
4818,623608,606906,1,27.7,20.9,22.5,2605,1933,11781,GROUND EXPRESS,4 - 5 Day/s,195,18,195,30,2743,195,5,TAMILNADU,9.575,78.475,1,0,False,TAMILNADU,12.4636,79.0206,1,0,True
4819,731216,444004,0,33.7,32.2,18.0,3900,1303,8610,STD EXP-A,4 - 5 Day/s,1055,18,1055,161,3907,1055,5,WESTBENGAL,24.064491,87.726247,1,0,True,MAHARASHTRA,20.6736389,77.0113472,1,0,False
4820,502311,444004,1,21.0,10.1,15.5,657,1174,7924,STD EXP-A,4 - 5 Day/s,460,18,460,70,1174,460,5,TELANGANA,17.7706389,78.6955,1,0,True,MAHARASHTRA,20.6736389,77.0113472,1,0,False
4821,160023,444004,1,55.0,45.0,41.0,20295,9117,8137,GROUND EXPRESS,6 - 7 Day/s,2750,18,2750,419,21364,2750,7,CHANDIGARH,30.7396389,76.7670278,0,0,True,MAHARASHTRA,20.6736389,77.0113472,1,0,False
4822,754289,444004,0,34.0,33.0,35.0,7854,1543,2096,GROUND EXPRESS,5 - 6 Day/s,1125,18,1125,172,8268,1125,6,ODISHA,20.55045915,86.2958983,0,0,True,MAHARASHTRA,20.6736389,77.0113472,1,0,False
4823,754213,444004,0,34.0,33.0,35.0,7854,7849,23364,GROUND EXPRESS,5 - 6 Day/s,1125,18,1125,172,8268,1125,6,ODISHA,20.41849935,86.505787,0,0,True,MAHARASHTRA,20.6736389,77.0113472,1,0,False
4824,444004,731216,0,33.7,32.2,18.0,3900,1303,8610,STD EXP-A,6 - 7 Day/s,1055,18,1055,161,3907,1055,7,MAHARASHTRA,20.6736389,77.0113472,1,0,False,WESTBENGAL,24.064491,87.726247,1,0,True
4825,444004,502311,1,21.0,10.1,15.5,657,1174,7924,STD EXP-A,5 - 6 Day/s,460,18,460,70,1174,460,6,MAHARASHTRA,20.6736389,77.0113472,1,0,False,TELANGANA,17.7706389,78.6955,1,0,True
4826,444004,754289,0,34.0,33.0,35.0,7854,1543,2096,GROUND EXPRESS,7 - 8 Day/s,1125,18,1125,172,8268,1125,8,MAHARASHTRA,20.6736389,77.0113472,1,0,False,ODISHA,20.55045915,86.2958983,0,0,True
4827,676107,754289,1,22.0,11.5,7.5,380,332,10508,STD EXP-A,5 - 6 Day/s,192,19,192,31,380,192,6,KERALA,10.9256634,75.9119385,0,0,True,ODISHA,20.55045915,86.2958983,0,0,True
4828,444004,160023,1,55.0,45.0,41.0,20295,9117,8137,GROUND EXPRESS,5 - 6 Day/s,2750,18,2750,419,21364,2750,6,MAHARASHTRA,20.6736389,77.0113472,1,0,False,CHANDIGARH,30.7396389,76.7670278,0,0,True
4829,363040,160023,1,33.7,32.2,18.0,3900,606,1822,STD EXP-A,4 - 5 Day/s,1055,18,1055,161,3907,1055,5,GUJARAT,22.7982,71.54634999999999,0,0,True,CHANDIGARH,30.7396389,76.7670278,0,0,True
4830,444004,754213,0,34.0,33.0,35.0,7854,7849,23364,GROUND EXPRESS,7 - 8 Day/s,1125,18,1125,172,8268,1125,8,MAHARASHTRA,20.6736389,77.0113472,1,0,False,ODISHA,20.41849935,86.505787,0,0,True
4831,670511,712503,0,21.7,11.5,6.6,329,375,24419,STD EXP-A,4 - 5 Day/s,192,19,192,31,375,192,5,KERALA,12.2871095,75.4067936,0,0,True,WESTBENGAL,22.639125,88.36112499999999,1,0,False
4832,712503,670511,0,21.7,11.5,6.6,329,375,24419,STD EXP-A,5 - 6 Day/s,190,18,190,29,375,190,6,WESTBENGAL,22.639125,88.36112499999999,1,0,False,KERALA,12.2871095,75.4067936,0,0,True
4833,680511,713324,0,17.7,10.1,10.1,361,178,4420,STD EXP-A,4 - 5 Day/s,192,19,192,31,362,192,5,KERALA,10.569954,76.08164099999999,0,0,True,WESTBENGAL,23.739288,86.81661065,1,0,False
4834,680511,625023,1,33.7,32.2,18.0,3900,1088,18266,PREMIUM,3 Day/s,1215,19,1215,194,3907,1215,3,KERALA,10.569954,76.08164099999999,0,0,True,TAMILNADU,9.7526944,78.2094167,1,0,True
4835,713324,680511,0,17.7,10.1,10.1,361,178,4420,STD EXP-A,5 - 6 Day/s,190,18,190,29,362,190,6,WESTBENGAL,23.739288,86.81661065,1,0,False,KERALA,10.569954,76.08164099999999,0,0,True
4836,625023,680511,1,33.7,32.2,18.0,3900,1088,18266,PREMIUM,5 Day/s,1215,18,1215,185,3907,1215,5,TAMILNADU,9.7526944,78.2094167,1,0,True,KERALA,10.569954,76.08164099999999,0,0,True
4837,611002,680511,0,21.7,11.5,6.6,329,344,21411,STD EXP-A,6 - 7 Day/s,120,18,120,18,344,120,7,TAMILNADU,10.82,79.82499999999999,1,0,False,KERALA,10.569954,76.08164099999999,0,0,True
4838,560063,518345,1,22.0,11.5,7.5,380,916,17077,STD EXP-A,3 - 4 Day/s,180,18,180,27,916,180,4,KARNATAKA,13.1733889,77.8083611,1,0,False,ANDHRAPRADESH,15.5117222,78.4755833,0,0,True
4839,560063,517280,1,33.0,25.0,35.0,5775,2440,23765,PREMIUM,4 Day/s,1735,18,1735,265,5775,1735,4,KARNATAKA,13.1733889,77.8083611,1,0,False,ANDHRAPRADESH,13.5698,78.669,0,0,True
4840,560063,517280,1,33.0,25.0,35.0,5775,5787,22452,PREMIUM,4 Day/s,1735,18,1735,265,5787,1735,4,KARNATAKA,13.1733889,77.8083611,1,0,False,ANDHRAPRADESH,13.5698,78.669,0,0,True
4841,518345,560063,1,22.0,11.5,7.5,380,916,17077,STD EXP-A,2 - 3 Day/s,180,18,180,27,916,180,3,ANDHRAPRADESH,15.5117222,78.4755833,0,0,True,KARNATAKA,13.1733889,77.8083611,1,0,False
4842,517280,560063,1,33.0,25.0,35.0,5775,2440,23765,PREMIUM,2 Day/s,1735,18,1735,265,5775,1735,2,ANDHRAPRADESH,13.5698,78.669,0,0,True,KARNATAKA,13.1733889,77.8083611,1,0,False
4843,517280,560063,1,33.0,25.0,35.0,5775,5787,22452,PREMIUM,2 Day/s,1735,18,1735,265,5787,1735,2,ANDHRAPRADESH,13.5698,78.669,0,0,True,KARNATAKA,13.1733889,77.8083611,1,0,False
4844,383430,282010,0,36.7,30.0,28.9,6363,4943,3867,AIR CARGO,3 - 4 Day/s,1400,18,1400,214,6364,1400,4,GUJARAT,23.851823,72.985916,0,0,False,UTTARPRADESH,27.090311999999997,78.0,0,0,False
4845,686601,282010,0,33.0,25.0,35.0,5775,6290,14340,AIR CARGO,4 - 5 Day/s,1414,19,1414,226,6290,1414,5,KERALA,12.63937,76.505585,0,0,True,UTTARPRADESH,27.090311999999997,78.0,0,0,False
4846,282010,383430,0,36.7,30.0,28.9,6363,4943,3867,AIR CARGO,5 - 6 Day/s,1400,18,1400,214,6364,1400,6,UTTARPRADESH,27.090311999999997,78.0,0,0,False,GUJARAT,23.851823,72.985916,0,0,False
4847,581361,147301,0,27.7,20.9,22.5,2605,585,819,PREMIUM,5 Day/s,1605,18,1605,245,2606,1605,5,KARNATAKA,14.293263,74.5150939,1,0,True,PUNJAB,30.6640833,76.2788333,0,0,False
4848,581361,147301,0,27.7,20.9,22.5,2605,1018,23567,PREMIUM,4 days,1605,18,1605,245,2606,1605,4,KARNATAKA,14.293263,74.5150939,1,0,True,PUNJAB,30.6640833,76.2788333,0,0,False
4849,110097,147301,1,34.0,33.0,35.0,7854,10817,3736,AIR CARGO,3 - 4 Day/s,1320,18,1320,201,10817,1320,4,DELHI,28.5249456,77.0710038,1,0,True,PUNJAB,30.6640833,76.2788333,0,0,False
4850,581361,560108,1,15.16,15.16,7.0,321,476,3252,STD EXP-A,2 - 3 Day/s,100,18,100,15,476,100,3,KARNATAKA,14.293263,74.5150939,1,0,True,KARNATAKA,12.8624365,77.564426,1,0,True
4851,147301,581361,0,27.7,20.9,22.5,2605,585,819,PREMIUM,5 Day/s,1605,18,1605,245,2606,1605,5,PUNJAB,30.6640833,76.2788333,0,0,False,KARNATAKA,14.293263,74.5150939,1,0,True
4852,147301,581361,0,27.7,20.9,22.5,2605,1018,23567,PREMIUM,5 Day/s,1605,18,1605,245,2606,1605,5,PUNJAB,30.6640833,76.2788333,0,0,False,KARNATAKA,14.293263,74.5150939,1,0,True
4853,560108,581361,1,15.16,15.16,7.0,321,476,3252,STD EXP-A,3 - 4 Day/s,100,18,100,15,476,100,4,KARNATAKA,12.8624365,77.564426,1,0,True,KARNATAKA,14.293263,74.5150939,1,0,True
4854,581341,691554,1,33.0,25.0,35.0,5775,1487,5182,PREMIUM,4 Day/s,1735,18,1735,265,5775,1735,4,KARNATAKA,14.31697235,74.4322019,1,0,True,KERALA,9.16,76.75923610000001,0,0,True
4855,273306,691554,1,22.0,11.5,7.5,380,1044,21541,STD EXP-A,5 - 6 Day/s,460,18,460,70,1044,460,6,UTTARPRADESH,26.9150225,83.47474,0,0,True,KERALA,9.16,76.75923610000001,0,0,True
4856,691554,581341,1,33.0,25.0,35.0,5775,1487,5182,PREMIUM,5 Day/s,1735,19,1735,277,5775,1735,5,KERALA,9.16,76.75923610000001,0,0,True,KARNATAKA,14.31697235,74.4322019,1,0,True
4857,691554,273306,1,22.0,11.5,7.5,380,1044,21541,STD EXP-A,7 - 8 Day/s,466,19,466,74,1044,466,8,KERALA,9.16,76.75923610000001,0,0,True,UTTARPRADESH,26.9150225,83.47474,0,0,True
4858,504293,685503,1,21.0,10.1,15.5,657,228,17848,STD EXP-A,7 - 8 Day/s,180,18,180,27,658,180,8,TELANGANA,19.365021,79.293083,1,0,True,KERALA,9.718428,76.875529,0,0,True
4859,685503,504293,1,21.0,10.1,15.5,657,228,17848,STD EXP-A,4 - 5 Day/s,184,19,184,29,658,184,5,KERALA,9.718428,76.875529,0,0,True,TELANGANA,19.365021,79.293083,1,0,True
4860,641301,832103,1,22.0,11.5,7.5,380,669,13758,STD EXP-A,4 - 5 Day/s,325,18,325,50,669,325,5,TAMILNADU,11.2925556,76.9401667,1,0,True,JHARKHAND,22.802459,86.197145,0,0,True
4861,517101,832103,0,22.0,11.5,7.5,380,293,21003,STD EXP-A,6 - 7 Day/s,190,18,190,29,380,190,7,ANDHRAPRADESH,13.5874722,79.29122219999999,0,0,False,JHARKHAND,22.802459,86.197145,0,0,True
4862,832103,641301,1,22.0,11.5,7.5,380,669,13758,STD EXP-A,6 - 7 Day/s,325,18,325,50,669,325,7,JHARKHAND,22.802459,86.197145,0,0,True,TAMILNADU,11.2925556,76.9401667,1,0,True
4863,832103,517101,0,22.0,11.5,7.5,380,293,21003,STD EXP-A,7 - 8 Day/s,190,18,190,29,380,190,8,JHARKHAND,22.802459,86.197145,0,0,True,ANDHRAPRADESH,13.5874722,79.29122219999999,0,0,False
4864,571432,534275,0,22.86,15.24,7.62,530,1329,15829,STD EXP-A,5 - 6 Day/s,240,18,240,37,1329,240,6,KARNATAKA,12.82,76.76,1,0,True,ANDHRAPRADESH,16.433526999999998,81.694969,0,0,False
4865,628502,534275,0,21.0,10.1,15.5,657,412,15788,STD EXP-A,4 - 5 Day/s,180,18,180,27,658,180,5,TAMILNADU,9.17145,77.8517,1,0,False,ANDHRAPRADESH,16.433526999999998,81.694969,0,0,False
4866,534275,628502,0,21.0,10.1,15.5,657,412,15788,STD EXP-A,5 - 6 Day/s,180,18,180,27,658,180,6,ANDHRAPRADESH,16.433526999999998,81.694969,0,0,False,TAMILNADU,9.17145,77.8517,1,0,False
4867,385001,628502,0,15.16,15.16,7.0,321,296,21321,STD EXP-A,5 - 6 Day/s,190,18,190,29,322,190,6,GUJARAT,24.174667,72.4391685,0,0,False,TAMILNADU,9.17145,77.8517,1,0,False
4868,757001,532185,1,34.0,33.0,6.0,1347,547,12039,STD EXP-A,4 - 5 Day/s,460,18,460,70,1347,460,5,ODISHA,21.93358165,86.72658175000001,0,0,False,ANDHRAPRADESH,18.4081111,83.9003333,0,0,True
4869,757001,532185,1,34.0,33.0,6.0,1347,246,24190,STD EXP-A,4 - 5 Day/s,460,18,460,70,1347,460,5,ODISHA,21.93358165,86.72658175000001,0,0,False,ANDHRAPRADESH,18.4081111,83.9003333,0,0,True
4870,431154,532185,1,34.0,33.0,35.0,7854,10460,1697,GROUND EXPRESS,5 - 6 Day/s,1375,18,1375,210,10460,1375,6,MAHARASHTRA,19.8761748,75.3433059,1,0,True,ANDHRAPRADESH,18.4081111,83.9003333,0,0,True
4871,757001,534260,0,15.16,15.16,7.0,321,639,12219,STD EXP-A,6 - 7 Day/s,325,18,325,50,639,325,7,ODISHA,21.93358165,86.72658175000001,0,0,False,ANDHRAPRADESH,16.51927778,81.72744444,0,0,False
4872,530003,534260,0,34.0,33.0,6.0,1347,1544,16908,GROUND EXPRESS,3 - 4 Day/s,195,18,195,30,1544,195,4,ANDHRAPRADESH,17.72532645,83.32332715,0,0,False,ANDHRAPRADESH,16.51927778,81.72744444,0,0,False
4873,532185,757001,1,34.0,33.0,6.0,1347,547,12039,STD EXP-A,6 - 7 Day/s,460,18,460,70,1347,460,7,ANDHRAPRADESH,18.4081111,83.9003333,0,0,True,ODISHA,21.93358165,86.72658175000001,0,0,False
4874,532185,757001,1,34.0,33.0,6.0,1347,246,24190,STD EXP-A,6 - 7 days,460,18,460,70,1347,460,7,ANDHRAPRADESH,18.4081111,83.9003333,0,0,True,ODISHA,21.93358165,86.72658175000001,0,0,False
4875,534260,757001,0,15.16,15.16,7.0,321,639,12219,STD EXP-A,6 - 7 Day/s,325,18,325,50,639,325,7,ANDHRAPRADESH,16.51927778,81.72744444,0,0,False,ODISHA,21.93358165,86.72658175000001,0,0,False
4876,532185,431154,1,34.0,33.0,35.0,7854,10460,1697,GROUND EXPRESS,7 - 8 Day/s,1375,18,1375,210,10460,1375,8,ANDHRAPRADESH,18.4081111,83.9003333,0,0,True,MAHARASHTRA,19.8761748,75.3433059,1,0,True
4877,678011,577006,0,15.16,15.16,7.0,321,955,23289,STD EXP-A,4 - 5 Day/s,184,19,184,29,955,184,5,KERALA,10.799571,76.642318,0,0,True,KARNATAKA,14.21018965,75.7346278,1,0,False
4878,678011,683511,1,30.0,30.0,10.0,1800,798,12008,GROUND EXPRESS,3 - 4 Day/s,198,19,198,32,1895,198,4,KERALA,10.799571,76.642318,0,0,True,KERALA,10.1337866,76.291,0,0,True
4879,577006,678011,0,15.16,15.16,7.0,321,955,23289,STD EXP-A,4 - 5 Day/s,180,18,180,27,955,180,5,KARNATAKA,14.21018965,75.7346278,1,0,False,KERALA,10.799571,76.642318,0,0,True
4880,683511,678011,1,30.0,30.0,10.0,1800,798,12008,GROUND EXPRESS,2 - 3 Day/s,198,19,198,32,1895,198,3,KERALA,10.1337866,76.291,0,0,True,KERALA,10.799571,76.642318,0,0,True
4881,396105,643214,1,21.7,11.5,6.6,329,514,16354,STD EXP-A,5 - 6 Day/s,325,18,325,50,514,325,6,GUJARAT,20.276126,72.88624,0,0,True,TAMILNADU,11.429483,76.8033345,1,0,True
4882,396105,673616,1,10.16,10.16,3.81,70,1,23204,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4883,396105,673616,1,10.16,10.16,3.81,70,2,21878,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4884,396105,673616,1,10.16,10.16,3.81,70,3,11355,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4885,396105,673616,1,10.16,10.16,3.81,70,4,21929,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4886,396105,673616,1,10.16,10.16,3.81,70,5,13703,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4887,396105,673616,1,10.16,10.16,3.81,70,6,14997,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4888,396105,673616,1,10.16,10.16,3.81,70,7,12094,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4889,396105,673616,1,10.16,10.16,3.81,70,8,1873,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4890,396105,673616,1,10.16,10.16,3.81,70,9,16875,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4891,396105,673616,1,10.16,10.16,3.81,70,10,13902,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4892,396105,673616,1,10.16,10.16,3.81,70,11,21041,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4893,396105,673616,1,10.16,10.16,3.81,70,12,12070,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4894,396105,673616,1,10.16,10.16,3.81,70,13,16304,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4895,396105,673616,1,10.16,10.16,3.81,70,14,18325,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4896,396105,673616,1,10.16,10.16,3.81,70,15,7632,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4897,396105,673616,1,10.16,10.16,3.81,70,16,17563,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4898,396105,673616,1,10.16,10.16,3.81,70,17,9196,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4899,396105,673616,1,10.16,10.16,3.81,70,18,6646,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4900,396105,673616,1,10.16,10.16,3.81,70,19,21478,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4901,396105,673616,1,10.16,10.16,3.81,70,20,7788,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4902,396105,673616,1,10.16,10.16,3.81,70,21,13878,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4903,396105,673616,1,10.16,10.16,3.81,70,22,15112,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4904,396105,673616,1,10.16,10.16,3.81,70,23,20752,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4905,396105,673616,1,10.16,10.16,3.81,70,24,22755,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4906,396105,673616,1,10.16,10.16,3.81,70,25,10147,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4907,396105,673616,1,10.16,10.16,3.81,70,26,18482,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4908,396105,673616,1,10.16,10.16,3.81,70,27,4869,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4909,396105,673616,1,10.16,10.16,3.81,70,28,1648,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4910,396105,673616,1,10.16,10.16,3.81,70,29,16106,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4911,396105,673616,1,10.16,10.16,3.81,70,30,16597,PREMIUM,5 Day/s,380,18,380,58,79,380,5,GUJARAT,20.276126,72.88624,0,0,True,KERALA,11.34,75.82499999999999,0,0,True
4912,210422,521227,1,30.0,30.0,10.0,1800,2340,4709,PREMIUM,4 Day/s,1360,18,1360,207,2340,1360,4,UTTARPRADESH,25.81293,80.24462,0,0,True,ANDHRAPRADESH,16.9851111,80.6553611,0,0,True
4913,521227,210422,1,30.0,30.0,10.0,1800,2340,4709,PREMIUM,8 Day/s,1360,18,1360,207,2340,1360,8,ANDHRAPRADESH,16.9851111,80.6553611,0,0,True,UTTARPRADESH,25.81293,80.24462,0,0,True
4914,686602,574241,1,33.0,25.0,35.0,5775,3328,9410,PREMIUM,5 Day/s,1735,19,1735,277,5775,1735,5,KERALA,12.4217,76.51735,0,0,True,KARNATAKA,12.83575125,75.30670625,1,0,True
4915,206131,574241,1,55.0,45.0,41.0,20295,12906,5584,GROUND EXPRESS,7 - 8 Day/s,2750,18,2750,419,21364,2750,8,UTTARPRADESH,26.73898005,78.90655509999999,0,0,True,KARNATAKA,12.83575125,75.30670625,1,0,True
4916,206131,574241,1,55.0,45.0,41.0,20295,8222,9499,GROUND EXPRESS,7 - 8 Day/s,2750,18,2750,419,21364,2750,8,UTTARPRADESH,26.73898005,78.90655509999999,0,0,True,KARNATAKA,12.83575125,75.30670625,1,0,True
4917,576226,574241,1,30.0,30.0,10.0,1800,1238,10529,GROUND EXPRESS,3 - 4 Day/s,195,18,195,30,1895,195,4,KARNATAKA,13.4730442,74.71213485,1,0,True,KARNATAKA,12.83575125,75.30670625,1,0,True
4918,686602,331803,1,55.0,45.0,41.0,20295,8028,2368,GROUND EXPRESS,13 - 14 Day/s,2552,19,2552,407,21364,2552,14,KERALA,12.4217,76.51735,0,0,True,RAJASTHAN,28.0736,73.9609,0,0,False
4919,110097,331803,0,17.7,10.1,10.1,361,124,23264,STD EXP-A,6 - 7 Day/s,120,18,120,18,362,120,7,DELHI,28.5249456,77.0710038,1,0,True,RAJASTHAN,28.0736,73.9609,0,0,False
4920,686602,636602,1,48.1,40.4,38.9,15118,7404,19994,GROUND EXPRESS,3 - 4 Day/s,1296,19,1296,207,15915,1296,4,KERALA,12.4217,76.51735,0,0,True,TAMILNADU,11.84584905,78.2242932,1,0,True
4921,574241,206131,1,55.0,45.0,41.0,20295,12906,5584,GROUND EXPRESS,10 - 11 Day/s,2750,18,2750,419,21364,2750,11,KARNATAKA,12.83575125,75.30670625,1,0,True,UTTARPRADESH,26.73898005,78.90655509999999,0,0,True
4922,574241,206131,1,55.0,45.0,41.0,20295,8222,9499,GROUND EXPRESS,10 - 11 Day/s,2750,18,2750,419,21364,2750,11,KARNATAKA,12.83575125,75.30670625,1,0,True,UTTARPRADESH,26.73898005,78.90655509999999,0,0,True
4923,431503,206131,1,30.0,30.0,10.0,1800,1899,7824,PREMIUM,7 Day/s,1115,18,1115,170,1899,1115,7,MAHARASHTRA,76.4329245,19.4475455,1,0,False,UTTARPRADESH,26.73898005,78.90655509999999,0,0,True
4924,614625,206131,1,41.7,35.9,36.9,11048,14121,7681,GROUND EXPRESS,11 - 12 Day/s,1875,18,1875,286,14121,1875,12,TAMILNADU,79.275,10.635000000000002,1,0,True,UTTARPRADESH,26.73898005,78.90655509999999,0,0,True
4925,380028,206131,1,33.0,25.0,35.0,5775,2235,12574,AIR CARGO,6 - 7 Day/s,1200,18,1200,183,5775,1200,7,GUJARAT,22.99780555,72.5923472,0,0,False,UTTARPRADESH,26.73898005,78.90655509999999,0,0,True
4926,516360,206131,0,27.7,20.9,22.5,2605,447,5247,PREMIUM,8 Day/s,1605,18,1605,245,2606,1605,8,ANDHRAPRADESH,14.7460294,78.54653305,0,0,False,UTTARPRADESH,26.73898005,78.90655509999999,0,0,True
4927,743289,670106,1,10.16,10.16,3.81,70,111,9744,STD EXP-A,5 - 6 Day/s,145,18,145,22,111,145,6,WESTBENGAL,22.8534576,88.7393617,1,0,True,KERALA,11.753368,75.490912,0,0,True
4928,625532,670106,1,22.0,11.5,7.5,380,277,13341,STD EXP-A,5 - 6 Day/s,120,18,120,18,380,120,6,TAMILNADU,9.963784,77.787782,1,0,False,KERALA,11.753368,75.490912,0,0,True
